timestamp,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,global_tilted_irradiance,is_day,sunshine_duration,cams_ghi,cams_bhi,cams_dhi,cams_bni,cams_reliability
2024-12-01T14:00,12.0,79,19.3,162.0,86.0,338.5,76.0,319.6,1,3600.0,41.6076,15.6894,25.9181,97.7939,1.0
2024-12-01T15:00,11.1,87,14.8,118.0,67.0,347.3,51.0,269.7,1,3600.0,37.5472,7.8129,29.7343,80.3273,1.0
2024-12-01T16:00,10.1,88,15.5,47.0,19.0,192.5,28.0,121.0,1,3600.0,2.9607,0.6294,2.3314,17.888,0.8667
2024-12-01T17:00,9.1,89,16.8,3.0,0.0,0.0,3.0,2.8,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-01T18:00,8.6,90,16.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-01T19:00,8.1,90,17.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-01T20:00,7.9,90,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-01T21:00,8.1,88,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-01T22:00,7.9,88,21.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-01T23:00,7.7,89,20.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02T00:00,7.4,87,22.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02T01:00,7.3,88,22.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02T02:00,7.2,84,22.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02T03:00,6.8,83,21.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02T04:00,6.4,85,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02T05:00,6.1,86,19.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02T06:00,5.9,87,18.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02T07:00,5.6,87,18.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02T08:00,5.3,86,17.5,0.0,0.0,0.0,0.0,0.0,0,0.0,7.395,0.9327,6.4623,19.5508,0.7333
2024-12-02T09:00,5.3,85,16.4,10.0,4.0,87.2,6.0,41.4,1,956.73,77.4168,28.0369,49.3799,203.175,0.7167
2024-12-02T10:00,6.2,81,15.3,87.0,53.0,443.1,34.0,265.2,1,3600.0,167.9108,104.122,63.7887,509.2676,1.0
2024-12-02T11:00,7.4,73,16.6,175.0,125.0,603.9,50.0,447.2,1,3600.0,235.275,172.4145,62.8605,659.3044,1.0
2024-12-02T12:00,8.0,70,15.6,233.0,177.0,680.4,56.0,560.1,1,3600.0,251.6136,187.956,63.6576,683.9835,1.0
2024-12-02T13:00,8.1,65,16.5,244.0,182.0,660.7,62.0,566.8,1,3600.0,199.4171,103.5836,95.8335,410.8873,1.0
2024-12-02T14:00,8.1,66,13.4,182.0,102.0,404.9,80.0,371.6,1,3600.0,107.8773,45.1793,62.698,264.9132,1.0
2024-12-02T15:00,7.6,71,7.9,134.0,75.0,392.4,59.0,305.7,1,3600.0,69.7116,40.748,28.9635,388.5966,1.0
2024-12-02T16:00,6.4,78,5.5,44.0,2.0,20.6,42.0,49.3,1,0.0,2.8817,0.6675,2.2141,19.5359,0.8667
2024-12-02T17:00,5.4,82,1.9,3.0,0.0,0.0,3.0,2.8,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02T18:00,4.2,85,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02T19:00,3.3,89,0.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02T20:00,2.9,93,1.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02T21:00,3.2,94,4.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02T22:00,3.6,93,6.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02T23:00,3.7,91,7.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03T00:00,4.3,86,9.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03T01:00,4.6,87,9.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03T02:00,4.6,89,7.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03T03:00,4.6,87,7.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03T04:00,5.4,85,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03T05:00,6.4,80,5.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03T06:00,7.1,78,6.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03T07:00,7.7,82,11.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03T08:00,8.0,85,12.6,0.0,0.0,0.0,0.0,0.0,0,0.0,7.5666,1.7607,5.8058,36.8045,0.75
2024-12-03T09:00,8.6,80,10.7,3.0,0.0,0.0,3.0,2.8,1,0.0,62.7399,30.9666,31.7733,273.7637,0.7167
2024-12-03T10:00,9.1,80,11.6,31.0,2.0,17.1,29.0,36.0,1,0.0,43.7328,0.0004,43.7324,0.002,1.0
2024-12-03T11:00,9.6,80,12.2,63.0,2.0,9.8,61.0,63.3,1,0.0,102.7937,5.915,96.8787,22.0006,1.0
2024-12-03T12:00,9.9,79,14.9,89.0,5.0,19.4,84.0,92.7,1,0.0,185.1683,38.3457,146.8226,140.7195,1.0
2024-12-03T13:00,10.0,83,15.9,140.0,38.0,139.1,102.0,202.0,1,2373.14,141.8181,9.6968,132.1213,37.5652,1.0
2024-12-03T14:00,10.2,84,8.5,76.0,0.0,0.0,76.0,70.8,1,0.0,101.2284,5.9033,95.3251,33.1431,1.0
2024-12-03T15:00,9.9,87,3.8,43.0,0.0,0.0,43.0,40.1,1,0.0,51.6561,8.7486,42.9076,119.0471,1.0
2024-12-03T16:00,9.2,90,3.8,24.0,0.0,0.0,24.0,22.4,1,0.0,2.5261,0.5341,1.992,15.5434,0.875
2024-12-03T17:00,7.6,94,4.6,2.0,0.0,0.0,2.0,1.9,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03T18:00,6.3,97,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03T19:00,6.1,99,4.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03T20:00,7.9,96,8.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03T21:00,8.1,96,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03T22:00,7.8,95,10.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03T23:00,6.1,96,6.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04T00:00,4.0,99,5.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04T01:00,4.1,99,2.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04T02:00,3.8,100,0.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04T03:00,3.3,100,2.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04T04:00,4.1,98,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04T05:00,5.2,98,7.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04T06:00,7.1,99,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04T07:00,8.9,97,14.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04T08:00,10.4,97,21.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8897,0.0,0.8897,0.0,0.7583
2024-12-04T09:00,10.9,97,26.9,1.0,0.0,0.0,1.0,0.9,1,0.0,9.9303,0.0,9.9303,0.0,0.7167
2024-12-04T10:00,11.3,98,25.1,15.0,0.0,0.0,15.0,14.0,1,0.0,16.8443,0.0,16.8443,0.0,1.0
2024-12-04T11:00,11.6,97,25.2,20.0,0.0,0.0,20.0,18.6,1,0.0,19.9273,0.0,19.9273,0.0,1.0
2024-12-04T12:00,11.4,95,36.4,28.0,0.0,0.0,28.0,26.1,1,0.0,25.0068,0.0,25.0068,0.0,1.0
2024-12-04T13:00,11.4,95,34.6,21.0,0.0,0.0,21.0,19.6,1,0.0,88.2102,1.2638,86.9464,5.2197,1.0
2024-12-04T14:00,11.6,94,32.5,25.0,0.0,0.0,25.0,23.3,1,0.0,72.951,0.6151,72.3359,3.29,1.0
2024-12-04T15:00,11.7,92,36.2,53.0,3.0,16.0,50.0,56.8,1,0.0,42.5983,4.3799,38.2185,58.0857,1.0
2024-12-04T16:00,11.4,93,35.0,15.0,0.0,0.0,15.0,14.0,1,0.0,2.1718,0.0089,2.1629,0.265,0.875
2024-12-04T17:00,11.6,94,33.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04T18:00,12.1,96,27.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04T19:00,12.9,96,24.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04T20:00,13.0,96,20.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04T21:00,13.6,95,22.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04T22:00,13.1,96,22.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04T23:00,12.9,96,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05T00:00,13.0,96,20.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05T01:00,12.6,92,23.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05T02:00,12.4,91,24.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05T03:00,12.2,91,23.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05T04:00,11.9,91,18.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05T05:00,11.3,93,17.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05T06:00,11.6,94,20.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05T07:00,11.6,92,22.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05T08:00,11.6,94,23.2,0.0,0.0,0.0,0.0,0.0,0,0.0,1.3397,0.0,1.3397,0.0,0.7667
2024-12-05T09:00,12.1,95,19.3,2.0,0.0,0.0,2.0,1.9,1,0.0,14.7412,0.0,14.7412,0.0,0.7167
2024-12-05T10:00,12.1,93,27.5,27.0,0.0,0.0,27.0,25.2,1,0.0,16.517,0.0,16.517,0.0,1.0
2024-12-05T11:00,12.2,92,31.0,45.0,0.0,0.0,45.0,41.9,1,0.0,24.6378,0.0,24.6378,0.0,1.0
2024-12-05T12:00,12.4,91,33.2,79.0,1.0,4.0,78.0,75.6,1,0.0,49.7221,0.8177,48.9044,3.0835,1.0
2024-12-05T13:00,13.3,91,44.2,59.0,1.0,3.7,58.0,56.9,1,0.0,125.9212,8.452,117.4691,35.637,1.0
2024-12-05T14:00,12.9,91,34.1,45.0,2.0,8.1,43.0,46.0,1,0.0,99.8769,39.5181,60.3589,238.8856,1.0
2024-12-05T15:00,11.9,82,32.9,53.0,2.0,10.7,51.0,54.4,1,0.0,38.1545,11.5776,26.5769,134.5099,0.9083
2024-12-05T16:00,10.3,77,34.1,17.0,4.0,42.9,13.0,33.2,1,0.0,2.2403,0.2637,1.9766,8.0844,0.85
2024-12-05T17:00,9.4,66,30.2,2.0,0.0,0.0,2.0,1.9,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05T18:00,8.9,64,30.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05T19:00,8.9,67,30.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05T20:00,8.4,73,28.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05T21:00,7.9,74,25.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05T22:00,7.4,77,18.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05T23:00,6.8,80,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06T00:00,6.8,81,13.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06T01:00,5.3,87,10.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06T02:00,4.5,90,8.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06T03:00,4.1,92,8.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06T04:00,4.5,91,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06T05:00,4.9,90,6.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06T06:00,5.2,89,4.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06T07:00,6.5,84,9.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06T08:00,7.8,82,13.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.3693,0.0004,3.3688,0.0097,0.7833
2024-12-06T09:00,8.8,77,19.2,1.0,0.0,0.0,1.0,0.9,1,0.0,35.3812,0.0116,35.3696,0.1093,0.7167
2024-12-06T10:00,9.3,81,25.1,10.0,0.0,0.0,10.0,9.3,1,0.0,46.3218,0.0208,46.301,0.099,1.0
2024-12-06T11:00,9.4,88,29.6,25.0,0.0,0.0,25.0,23.3,1,0.0,22.5019,0.0207,22.4812,0.0784,1.0
2024-12-06T12:00,9.8,89,32.4,41.0,0.0,0.0,41.0,38.2,1,0.0,137.9405,40.3168,97.6237,151.6132,1.0
2024-12-06T13:00,10.6,96,36.2,27.0,0.0,0.0,27.0,25.2,1,0.0,124.0247,37.153,86.8718,145.9604,1.0
2024-12-06T14:00,11.9,97,36.9,32.0,0.0,0.0,32.0,29.8,1,0.0,78.2343,39.8747,38.3597,214.0864,1.0
2024-12-06T15:00,12.2,97,38.7,19.0,0.0,0.0,19.0,17.7,1,0.0,15.4697,4.2547,11.215,31.0875,0.9083
2024-12-06T16:00,12.6,96,40.1,4.0,0.0,0.0,4.0,3.7,1,0.0,0.5344,0.0,0.5344,0.0,0.85
2024-12-06T17:00,12.9,95,44.2,1.0,0.0,0.0,1.0,0.9,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06T18:00,12.6,93,42.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06T19:00,11.4,92,42.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06T20:00,11.2,91,46.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06T21:00,9.8,86,53.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06T22:00,8.9,81,53.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06T23:00,8.1,77,50.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-07T00:00,8.4,79,41.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-07T01:00,7.8,79,43.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-07T02:00,7.1,82,47.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-07T03:00,6.9,81,43.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-07T04:00,6.5,78,42.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-07T05:00,6.2,71,38.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-07T06:00,5.6,71,38.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-07T07:00,5.7,67,38.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-07T08:00,5.8,66,35.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7054,0.0,0.7054,0.0,0.7917
2024-12-07T09:00,5.9,68,40.1,4.0,1.0,25.9,3.0,13.4,1,0.0,28.8123,12.3124,16.4998,84.7419,0.7167
2024-12-07T10:00,6.6,68,41.2,67.0,31.0,292.2,36.0,184.0,1,3600.0,157.1272,90.1064,67.0208,468.4697,1.0
2024-12-07T11:00,7.2,66,37.8,152.0,100.0,514.9,52.0,384.5,1,3600.0,216.9453,138.2601,78.6853,553.7302,1.0
2024-12-07T12:00,7.8,67,27.4,197.0,131.0,527.3,66.0,450.3,1,3600.0,249.7992,177.6087,72.1905,672.3334,1.0
2024-12-07T13:00,7.8,61,38.8,230.0,168.0,633.8,62.0,541.6,1,3600.0,225.0107,158.79,66.2207,655.3122,1.0
2024-12-07T14:00,8.1,59,39.5,202.0,141.0,580.2,61.0,479.8,1,3600.0,151.4668,92.4741,58.9927,495.6003,1.0
2024-12-07T15:00,7.6,61,37.4,134.0,86.0,467.9,48.0,342.6,1,3600.0,64.0931,33.5415,30.5516,335.025,0.9083
2024-12-07T16:00,7.0,61,35.4,57.0,28.0,306.5,29.0,178.0,1,3600.0,2.118,0.3089,1.8092,9.4918,0.8583
2024-12-07T17:00,6.9,58,35.9,2.0,1.0,33.1,1.0,14.1,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-07T18:00,6.7,55,36.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-07T19:00,6.3,53,36.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-07T20:00,6.1,55,35.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-07T21:00,5.8,58,34.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-07T22:00,5.8,59,34.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-07T23:00,5.8,58,34.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-08T00:00,5.8,60,34.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-08T01:00,5.0,63,33.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-08T02:00,5.0,64,31.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-08T03:00,4.8,68,28.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-08T04:00,4.6,70,26.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-08T05:00,4.6,70,25.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-08T06:00,4.8,70,25.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-08T07:00,5.1,70,27.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-08T08:00,5.1,67,28.3,0.0,0.0,0.0,0.0,0.0,0,0.0,4.1258,0.4648,3.661,12.0406,0.8
2024-12-08T09:00,5.2,70,29.3,5.0,2.0,53.6,3.0,24.7,1,238.51,68.0135,24.8749,43.1386,203.5652,0.7167
2024-12-08T10:00,5.8,70,29.1,74.0,42.0,405.1,32.0,237.6,1,3600.0,151.9794,84.6172,67.3622,460.7079,1.0
2024-12-08T11:00,6.6,68,26.5,161.0,113.0,588.7,48.0,427.8,1,3600.0,78.412,4.0674,74.3447,17.8084,1.0
2024-12-08T12:00,7.2,70,19.7,220.0,164.0,665.6,56.0,541.8,1,3600.0,114.1828,2.7561,111.4267,10.5521,1.0
2024-12-08T13:00,7.3,66,28.3,226.0,158.0,600.0,68.0,520.7,1,3600.0,128.6427,6.3941,122.2486,26.6668,1.0
2024-12-08T14:00,7.2,65,24.3,137.0,61.0,252.5,76.0,254.7,1,3600.0,135.6276,76.3127,59.315,445.5829,1.0
2024-12-08T15:00,6.8,65,23.1,105.0,45.0,246.3,60.0,212.7,1,3600.0,67.4292,41.9812,25.4481,431.219,0.9083
2024-12-08T16:00,5.9,65,24.0,58.0,29.0,320.2,29.0,184.8,1,3600.0,2.241,0.6422,1.5989,18.9186,0.8583
2024-12-08T17:00,5.4,67,23.9,2.0,0.0,0.0,2.0,1.9,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-08T18:00,5.2,69,24.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-08T19:00,5.1,70,24.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-08T20:00,5.0,71,23.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-08T21:00,4.8,72,22.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-08T22:00,4.3,76,21.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-08T23:00,4.0,79,21.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09T00:00,3.7,81,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09T01:00,2.8,82,18.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09T02:00,2.5,84,20.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09T03:00,2.3,85,20.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09T04:00,2.0,87,19.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09T05:00,1.9,89,19.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09T06:00,1.7,90,19.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09T07:00,1.6,91,20.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09T08:00,1.8,91,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,4.1355,0.9982,3.1373,26.7643,0.8083
2024-12-09T09:00,1.9,91,20.0,5.0,1.0,27.7,4.0,15.0,1,0.0,70.6315,34.9431,35.6884,311.2534,0.7167
2024-12-09T10:00,3.1,87,20.2,71.0,40.0,394.7,31.0,230.4,1,3600.0,157.813,105.813,52.0,555.5333,1.0
2024-12-09T11:00,4.8,82,20.7,157.0,108.0,569.0,49.0,414.8,1,3600.0,227.2402,175.1582,52.082,715.095,1.0
2024-12-09T12:00,5.7,82,17.8,213.0,154.0,629.8,59.0,517.4,1,3600.0,252.8699,203.204,49.6659,778.7932,1.0
2024-12-09T13:00,5.7,82,19.3,234.0,173.0,661.0,61.0,559.9,1,3600.0,228.7743,181.1771,47.5972,756.5104,1.0
2024-12-09T14:00,5.9,82,18.0,210.0,154.0,640.8,56.0,518.5,1,3600.0,162.3356,121.5627,40.7729,667.5751,1.0
2024-12-09T15:00,5.7,83,18.8,145.0,95.0,522.8,50.0,379.3,1,3600.0,66.1356,41.2085,24.9271,425.1516,0.9083
2024-12-09T16:00,4.7,86,16.1,60.0,32.0,356.0,28.0,201.7,1,3600.0,2.1366,0.5888,1.5478,17.8363,0.8583
2024-12-09T17:00,3.7,90,16.2,2.0,1.0,33.8,1.0,14.4,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09T18:00,3.2,92,16.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09T19:00,2.7,93,17.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09T20:00,2.5,93,18.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09T21:00,2.2,93,17.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09T22:00,2.2,93,18.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09T23:00,2.0,93,18.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
