timestamp,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,global_tilted_irradiance,is_day,sunshine_duration
2025-03-27T12:00,12.4,90,31.0,188.0,10.0,16.0,178.0,180.7,1,0.0
2025-03-27T13:00,12.5,88,27.3,178.0,0.0,0.0,178.0,165.8,1,0.0
2025-03-27T14:00,12.4,87,31.7,239.0,23.0,36.0,216.0,235.5,1,0.0
2025-03-27T15:00,11.9,91,33.5,82.0,0.0,0.0,82.0,76.4,1,0.0
2025-03-27T16:00,11.6,93,24.1,58.0,0.0,0.0,58.0,54.0,1,0.0
2025-03-27T17:00,11.6,88,25.9,61.0,0.0,0.0,61.0,56.8,1,0.0
2025-03-27T18:00,10.8,85,27.2,54.0,0.0,0.0,54.0,50.3,1,0.0
2025-03-27T19:00,9.6,89,26.3,6.0,0.0,0.0,6.0,5.6,0,0.0
2025-03-27T20:00,9.1,92,26.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-27T21:00,9.4,93,25.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-27T22:00,9.6,93,20.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-27T23:00,8.2,89,18.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-28T00:00,7.0,90,16.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-28T01:00,6.9,90,16.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-28T02:00,6.6,91,15.7,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-28T03:00,6.1,91,15.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-28T04:00,5.9,89,15.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-28T05:00,5.8,87,17.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-28T06:00,5.3,85,16.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-28T07:00,5.4,83,18.1,16.0,6.0,91.8,10.0,14.2,1,1132.27
2025-03-28T08:00,6.6,80,20.5,128.0,76.0,426.9,52.0,145.9,1,3600.0
2025-03-28T09:00,7.8,72,24.7,287.0,208.0,632.2,79.0,366.6,1,3600.0
2025-03-28T10:00,8.4,68,26.4,383.0,280.0,608.1,103.0,502.4,1,3600.0
2025-03-28T11:00,9.1,63,26.8,486.0,355.0,630.0,131.0,644.4,1,3600.0
2025-03-28T12:00,9.4,60,28.4,588.0,459.0,727.4,129.0,800.0,1,3600.0
2025-03-28T13:00,9.2,60,31.1,617.0,474.0,719.7,143.0,836.7,1,3600.0
2025-03-28T14:00,9.1,60,29.4,552.0,408.0,633.3,144.0,738.8,1,3600.0
2025-03-28T15:00,9.2,60,27.6,529.0,397.0,674.1,132.0,708.1,1,3600.0
2025-03-28T16:00,8.9,62,27.5,419.0,315.0,634.4,104.0,555.7,1,3600.0
2025-03-28T17:00,8.6,63,26.4,334.0,250.0,669.6,84.0,433.6,1,3600.0
2025-03-28T18:00,7.8,67,21.7,171.0,99.0,434.6,72.0,198.9,1,3600.0
2025-03-28T19:00,6.3,73,16.4,41.0,19.0,208.1,22.0,39.2,1,3357.73
2025-03-28T20:00,5.4,78,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-28T21:00,4.6,84,7.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-28T22:00,4.4,85,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-28T23:00,4.7,83,8.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-29T00:00,5.1,80,9.7,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-29T01:00,4.8,82,8.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-29T02:00,5.2,82,8.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-29T03:00,5.9,79,7.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-29T04:00,6.6,80,9.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-29T05:00,7.4,82,13.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-29T06:00,7.7,87,14.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-29T07:00,8.1,86,17.2,4.0,0.0,0.0,4.0,3.7,1,0.0
2025-03-29T08:00,8.8,86,20.3,23.0,0.0,0.0,23.0,21.4,1,0.0
2025-03-29T09:00,9.6,86,21.3,77.0,1.0,3.0,76.0,72.2,1,0.0
2025-03-29T10:00,9.8,88,22.7,59.0,0.0,0.0,59.0,55.0,1,0.0
2025-03-29T11:00,10.2,91,22.5,68.0,0.0,0.0,68.0,63.3,1,0.0
2025-03-29T12:00,11.6,91,19.9,92.0,0.0,0.0,92.0,85.7,1,0.0
2025-03-29T13:00,13.4,83,23.0,242.0,9.0,13.6,233.0,230.3,1,0.0
2025-03-29T14:00,13.9,83,25.4,259.0,35.0,53.9,224.0,260.2,1,0.0
2025-03-29T15:00,13.6,85,25.8,210.0,8.0,13.5,202.0,199.9,1,0.0
2025-03-29T16:00,13.4,86,24.2,153.0,13.0,25.9,140.0,149.2,1,0.0
2025-03-29T17:00,13.2,88,21.3,100.0,0.0,0.0,100.0,93.2,1,0.0
2025-03-29T18:00,13.1,88,22.4,82.0,5.0,21.5,77.0,78.3,1,0.0
2025-03-29T19:00,12.8,87,22.6,12.0,0.0,0.0,12.0,11.2,1,0.0
2025-03-29T20:00,11.6,87,21.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-29T21:00,10.6,89,20.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-29T22:00,10.1,89,20.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-29T23:00,9.6,89,18.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-30T00:00,9.1,90,15.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-30T01:00,8.8,91,14.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-30T02:00,8.2,92,12.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-30T03:00,7.8,92,11.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-30T04:00,7.4,93,9.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-30T05:00,6.9,94,8.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-30T06:00,6.6,94,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-30T07:00,7.1,94,9.2,20.0,6.0,84.1,14.0,17.2,1,999.42
2025-03-30T08:00,8.9,90,12.2,138.0,79.0,415.8,59.0,152.5,1,3600.0
2025-03-30T09:00,10.7,83,14.2,302.0,221.0,648.7,81.0,380.1,1,3600.0
2025-03-30T10:00,12.1,79,11.8,444.0,334.0,708.0,110.0,579.6,1,3600.0
2025-03-30T11:00,13.6,74,17.4,536.0,380.0,661.6,156.0,697.1,1,3600.0
2025-03-30T12:00,13.8,74,16.7,314.0,66.0,102.9,248.0,327.6,1,1286.28
2025-03-30T13:00,16.4,66,12.6,659.0,517.0,773.2,142.0,890.8,1,3600.0
2025-03-30T14:00,16.2,67,10.3,365.0,104.0,159.0,261.0,395.5,1,2971.33
2025-03-30T15:00,15.6,70,12.1,274.0,64.0,107.0,210.0,288.7,1,1409.07
2025-03-30T16:00,14.9,76,12.5,136.0,0.0,0.0,136.0,126.7,1,0.0
2025-03-30T17:00,14.8,76,10.1,126.0,0.0,0.0,126.0,117.4,1,0.0
2025-03-30T18:00,14.6,78,4.8,99.0,15.0,63.4,84.0,97.6,1,101.16
2025-03-30T19:00,12.0,86,5.4,40.0,15.0,156.7,25.0,36.6,1,3560.29
2025-03-30T20:00,11.1,89,7.7,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-30T21:00,9.6,93,5.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-30T22:00,8.4,95,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-30T23:00,7.9,96,2.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-31T00:00,7.1,98,3.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-31T01:00,9.0,93,5.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-31T02:00,8.9,94,3.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-31T03:00,8.9,92,1.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-31T04:00,8.4,92,1.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-31T05:00,7.8,94,0.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-31T06:00,7.8,95,1.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-31T07:00,7.8,98,4.2,17.0,2.0,26.9,15.0,15.3,1,0.0
2025-03-31T08:00,9.3,97,4.8,109.0,43.0,219.4,66.0,113.7,1,3600.0
2025-03-31T09:00,10.8,94,5.6,214.0,80.0,230.9,134.0,233.9,1,3600.0
2025-03-31T10:00,12.8,86,9.8,291.0,84.0,175.9,207.0,311.9,1,3478.28
2025-03-31T11:00,12.9,89,16.3,464.0,240.0,413.9,224.0,554.9,1,3600.0
2025-03-31T12:00,12.2,91,12.6,310.0,70.0,108.2,240.0,325.4,1,1446.9
2025-03-31T13:00,13.1,86,15.2,503.0,299.0,443.8,204.0,626.2,1,3600.0
2025-03-31T14:00,13.4,83,13.9,470.0,259.0,393.2,211.0,573.7,1,3600.0
2025-03-31T15:00,13.5,75,14.0,521.0,344.0,570.5,177.0,662.2,1,3600.0
2025-03-31T16:00,12.9,71,15.4,492.0,396.0,776.2,96.0,653.2,1,3600.0
2025-03-31T17:00,11.8,77,14.9,352.0,270.0,698.1,82.0,448.7,1,3600.0
2025-03-31T18:00,10.5,83,13.8,196.0,134.0,555.7,62.0,227.7,1,3600.0
2025-03-31T19:00,9.0,86,12.6,52.0,26.0,265.5,26.0,46.0,1,3600.0
2025-03-31T20:00,8.2,89,13.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-31T21:00,8.2,88,14.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-31T22:00,8.4,87,16.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-03-31T23:00,8.8,84,17.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-01T00:00,9.1,83,19.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-01T01:00,9.1,84,20.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-01T02:00,8.9,81,19.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-01T03:00,8.8,80,20.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-01T04:00,8.6,78,21.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-01T05:00,8.4,77,21.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-01T06:00,8.4,80,21.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-01T07:00,8.7,84,21.3,24.0,7.0,90.5,17.0,20.1,1,1239.24
2025-04-01T08:00,9.8,82,23.4,122.0,38.0,188.2,84.0,123.6,1,3600.0
2025-04-01T09:00,10.4,80,26.3,248.0,96.0,272.5,152.0,271.2,1,3600.0
2025-04-01T10:00,10.6,78,28.3,398.0,208.0,430.6,190.0,469.5,1,3600.0
2025-04-01T11:00,10.9,76,29.2,482.0,255.0,435.7,227.0,577.0,1,3600.0
2025-04-01T12:00,11.0,77,29.8,525.0,235.0,360.5,290.0,610.0,1,3600.0
2025-04-01T13:00,12.0,70,29.2,615.0,373.0,549.6,242.0,766.5,1,3600.0
2025-04-01T14:00,12.1,72,28.5,636.0,448.0,675.2,188.0,823.7,1,3600.0
2025-04-01T15:00,12.0,73,27.7,617.0,521.0,857.5,96.0,837.8,1,3600.0
2025-04-01T16:00,12.0,73,26.4,505.0,416.0,808.3,89.0,670.7,1,3600.0
2025-04-01T17:00,11.8,75,24.3,362.0,285.0,728.5,77.0,460.9,1,3600.0
2025-04-01T18:00,11.0,78,22.5,201.0,140.0,570.1,61.0,231.7,1,3600.0
2025-04-01T19:00,10.1,77,21.9,55.0,27.0,269.6,28.0,47.5,1,3600.0
2025-04-01T20:00,9.8,74,22.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-01T21:00,9.6,71,22.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-01T22:00,9.4,69,23.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-01T23:00,9.4,67,24.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-02T00:00,9.2,69,22.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-02T01:00,9.0,81,19.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-02T02:00,8.9,83,20.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-02T03:00,8.8,81,21.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-02T04:00,8.4,81,21.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-02T05:00,8.2,80,22.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-02T06:00,7.9,81,22.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-02T07:00,8.1,83,22.4,30.0,14.0,174.2,16.0,22.9,1,2878.71
2025-04-02T08:00,9.1,83,20.4,164.0,109.0,524.3,55.0,179.3,1,3600.0
2025-04-02T09:00,9.9,80,24.6,327.0,250.0,698.1,77.0,405.8,1,3600.0
2025-04-02T10:00,10.6,76,26.0,478.0,389.0,796.0,89.0,625.9,1,3600.0
2025-04-02T11:00,11.1,71,25.3,600.0,505.0,855.0,95.0,807.7,1,3600.0
2025-04-02T12:00,11.4,69,25.6,679.0,581.0,884.2,98.0,926.8,1,3600.0
2025-04-02T13:00,12.6,61,24.0,712.0,613.0,896.8,99.0,976.5,1,3600.0
2025-04-02T14:00,12.9,59,23.5,695.0,597.0,893.4,98.0,950.6,1,3600.0
2025-04-02T15:00,12.9,55,22.5,630.0,538.0,878.9,92.0,853.6,1,3600.0
2025-04-02T16:00,12.6,56,22.5,521.0,435.0,837.9,86.0,690.2,1,3600.0
2025-04-02T17:00,12.1,60,19.7,374.0,297.0,750.8,77.0,473.4,1,3600.0
2025-04-02T18:00,11.4,64,17.2,209.0,149.0,596.1,60.0,239.2,1,3600.0
2025-04-02T19:00,10.2,67,14.7,59.0,32.0,312.8,27.0,49.2,1,3600.0
2025-04-02T20:00,9.4,70,14.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-02T21:00,9.1,71,15.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-02T22:00,9.1,71,17.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-02T23:00,9.4,73,19.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-03T00:00,9.2,76,19.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-03T01:00,8.9,76,18.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-03T02:00,8.4,78,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-03T03:00,7.9,78,17.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-03T04:00,7.4,78,16.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-03T05:00,6.9,78,16.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-03T06:00,6.6,80,16.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-03T07:00,6.9,80,17.0,32.0,15.0,180.0,17.0,23.8,1,3015.8
2025-04-03T08:00,8.3,81,13.9,164.0,108.0,505.1,56.0,177.2,1,3600.0
2025-04-03T09:00,9.9,77,17.9,324.0,247.0,678.8,77.0,398.5,1,3600.0
2025-04-03T10:00,11.4,75,19.7,470.0,381.0,770.9,89.0,610.7,1,3600.0
2025-04-03T11:00,12.4,72,22.8,587.0,489.0,820.5,98.0,783.3,1,3600.0
2025-04-03T12:00,13.0,69,25.6,663.0,557.0,841.1,106.0,895.1,1,3600.0
2025-04-03T13:00,14.6,65,26.4,693.0,587.0,852.6,106.0,940.9,1,3600.0
2025-04-03T14:00,14.4,66,26.2,647.0,513.0,762.3,134.0,859.0,1,3600.0
2025-04-03T15:00,14.4,65,26.9,592.0,478.0,775.1,114.0,784.3,1,3600.0
2025-04-03T16:00,14.1,67,25.8,469.0,346.0,660.9,123.0,596.3,1,3600.0
2025-04-03T17:00,13.9,71,22.7,264.0,114.0,285.0,150.0,292.4,1,3600.0
2025-04-03T18:00,13.4,71,24.5,179.0,95.0,373.5,84.0,193.4,1,3600.0
2025-04-03T19:00,12.2,75,28.1,40.0,9.0,86.1,31.0,35.3,1,995.23
2025-04-03T20:00,10.9,83,22.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-03T21:00,10.9,86,24.7,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-03T22:00,10.1,94,27.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-03T23:00,10.4,93,29.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-04T00:00,10.5,94,32.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-04T01:00,10.6,93,34.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-04T02:00,10.4,95,30.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-04T03:00,10.4,95,27.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-04T04:00,10.4,96,24.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-04T05:00,10.2,96,22.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-04T06:00,9.9,97,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-04T07:00,10.2,96,17.6,24.0,4.0,46.3,20.0,20.6,1,0.0
2025-04-04T08:00,11.1,94,17.2,127.0,37.0,168.4,90.0,126.1,1,3251.23
2025-04-04T09:00,11.9,89,20.4,306.0,210.0,568.1,96.0,364.6,1,3600.0
2025-04-04T10:00,12.9,81,22.0,425.0,288.0,576.3,137.0,523.7,1,3600.0
2025-04-04T11:00,13.9,76,21.2,504.0,322.0,535.5,182.0,622.4,1,3600.0
2025-04-04T12:00,14.9,69,24.7,641.0,498.0,746.3,143.0,841.2,1,3600.0
2025-04-04T13:00,15.1,74,23.8,637.0,460.0,663.5,177.0,821.2,1,3600.0
2025-04-04T14:00,15.1,75,21.6,445.0,234.0,345.3,211.0,529.6,1,3600.0
2025-04-04T15:00,15.7,73,23.8,604.0,493.0,793.7,111.0,798.5,1,3600.0
2025-04-04T16:00,15.9,72,18.9,448.0,317.0,600.4,131.0,560.2,1,3600.0
2025-04-04T17:00,15.1,70,18.7,328.0,225.0,556.5,103.0,394.5,1,3600.0
2025-04-04T18:00,14.4,72,17.1,192.0,116.0,448.4,76.0,209.3,1,3600.0
2025-04-04T19:00,13.5,73,16.4,58.0,26.0,243.8,32.0,47.2,1,3600.0
2025-04-04T20:00,13.2,69,19.2,1.0,0.0,0.0,1.0,0.0,0,0.0
2025-04-04T21:00,13.4,68,22.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-04T22:00,13.4,70,25.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-04T23:00,13.2,73,26.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-05T00:00,13.2,73,26.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-05T01:00,12.7,70,26.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-05T02:00,12.1,70,26.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-05T03:00,11.4,70,25.7,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-05T04:00,10.9,68,25.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-05T05:00,10.4,68,24.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-05T06:00,9.4,71,22.2,0.0,0.0,0.0,0.0,0.0,1,0.0
2025-04-05T07:00,9.3,74,22.1,34.0,10.0,112.0,24.0,27.0,1,2098.96
2025-04-05T08:00,10.1,76,18.2,168.0,107.0,474.2,61.0,177.2,1,3600.0
2025-04-05T09:00,11.0,74,20.7,314.0,216.0,575.5,98.0,371.7,1,3600.0
2025-04-05T10:00,11.8,69,24.3,465.0,359.0,710.5,106.0,588.9,1,3600.0
2025-04-05T11:00,12.2,66,28.1,583.0,467.0,769.9,116.0,760.9,1,3600.0
2025-04-05T12:00,12.4,65,27.4,635.0,458.0,681.2,177.0,812.4,1,3600.0
2025-04-05T13:00,13.9,63,28.4,697.0,580.0,830.8,117.0,932.1,1,3600.0
2025-04-05T14:00,14.0,63,27.9,682.0,579.0,848.7,103.0,915.4,1,3600.0
2025-04-05T15:00,14.1,64,26.1,618.0,521.0,832.8,97.0,820.4,1,3600.0
2025-04-05T16:00,13.8,65,24.9,508.0,417.0,783.4,91.0,657.1,1,3600.0
2025-04-05T17:00,13.4,69,22.4,366.0,286.0,699.9,80.0,450.5,1,3600.0
2025-04-05T18:00,12.6,70,22.7,209.0,146.0,555.1,63.0,230.6,1,3600.0
2025-04-05T19:00,11.9,70,22.5,65.0,34.0,312.5,31.0,50.4,1,3600.0
2025-04-05T20:00,11.5,70,22.3,1.0,0.0,0.0,1.0,0.0,0,0.0
2025-04-05T21:00,11.3,73,22.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-05T22:00,11.1,76,22.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-05T23:00,11.0,79,23.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-06T00:00,10.9,81,23.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-06T01:00,10.8,77,23.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-06T02:00,10.4,77,23.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-06T03:00,9.9,78,23.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-06T04:00,9.3,79,22.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-06T05:00,8.8,79,21.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-06T06:00,8.3,77,20.0,0.0,0.0,0.0,0.0,0.0,1,0.0
2025-04-06T07:00,8.6,80,20.8,41.0,20.0,216.9,21.0,28.2,1,3426.62
2025-04-06T08:00,9.6,80,20.0,176.0,117.0,505.4,59.0,184.9,1,3600.0
2025-04-06T09:00,10.4,78,23.0,333.0,253.0,664.0,80.0,399.9,1,3600.0
2025-04-06T10:00,11.0,75,24.0,474.0,372.0,728.4,102.0,599.3,1,3600.0
2025-04-06T11:00,11.4,74,23.5,526.0,383.0,626.0,143.0,665.4,1,3600.0
2025-04-06T12:00,11.6,74,22.5,590.0,427.0,630.4,163.0,752.2,1,3600.0
2025-04-06T13:00,12.0,71,21.0,594.0,395.0,562.0,199.0,743.0,1,3600.0
2025-04-06T14:00,12.1,72,19.8,620.0,446.0,649.4,174.0,789.9,1,3600.0
2025-04-06T15:00,12.1,73,17.7,570.0,378.0,600.0,192.0,705.4,1,3600.0
2025-04-06T16:00,11.8,74,16.1,465.0,302.0,562.8,163.0,563.4,1,3600.0
2025-04-06T17:00,11.3,76,14.2,350.0,235.0,569.1,115.0,413.2,1,3600.0
2025-04-06T18:00,10.6,79,11.8,193.0,106.0,396.5,87.0,204.1,1,3600.0
2025-04-06T19:00,9.4,85,7.6,61.0,26.0,234.4,35.0,48.1,1,3600.0
2025-04-06T20:00,8.8,89,7.6,1.0,0.0,0.0,1.0,0.0,0,0.0
2025-04-06T21:00,8.3,92,7.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-06T22:00,7.8,94,7.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-06T23:00,7.1,95,6.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-07T00:00,6.3,95,5.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-07T01:00,5.8,94,5.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-07T02:00,5.4,94,5.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-07T03:00,5.3,94,5.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-07T04:00,5.1,93,5.7,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-07T05:00,4.8,91,5.7,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-07T06:00,4.8,88,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0
2025-04-07T07:00,6.6,84,7.7,46.0,23.0,241.8,23.0,30.8,1,3563.0
2025-04-07T08:00,8.9,83,9.8,185.0,125.0,526.7,60.0,192.9,1,3600.0
2025-04-07T09:00,11.1,80,10.5,344.0,264.0,682.8,80.0,411.1,1,3600.0
2025-04-07T10:00,12.7,80,12.3,490.0,399.0,773.1,91.0,621.9,1,3600.0
2025-04-07T11:00,13.5,77,13.8,608.0,509.0,825.0,99.0,795.3,1,3600.0
2025-04-07T12:00,13.9,74,15.4,687.0,584.0,856.0,103.0,912.7,1,3600.0
2025-04-07T13:00,14.4,66,16.1,721.0,619.0,874.8,102.0,964.2,1,3600.0
2025-04-07T14:00,14.0,65,16.2,704.0,604.0,873.8,100.0,938.7,1,3600.0
2025-04-07T15:00,13.5,62,15.9,637.0,542.0,854.3,95.0,839.0,1,3600.0
2025-04-07T16:00,12.9,60,14.3,529.0,441.0,815.3,88.0,678.8,1,3600.0
2025-04-07T17:00,12.1,63,12.9,388.0,310.0,743.1,78.0,472.9,1,3600.0
2025-04-07T18:00,10.9,69,10.4,229.0,167.0,614.9,62.0,249.1,1,3600.0
2025-04-07T19:00,8.9,75,8.1,76.0,44.0,385.3,32.0,55.0,1,3600.0
2025-04-07T20:00,7.1,80,6.8,2.0,0.0,0.0,2.0,1.9,0,0.0
2025-04-07T21:00,6.2,83,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-07T22:00,5.9,85,8.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-07T23:00,5.8,87,8.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-08T00:00,5.8,89,8.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-08T01:00,5.7,90,7.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-08T02:00,5.3,91,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-08T03:00,5.7,91,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-08T04:00,5.3,91,7.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-08T05:00,5.3,89,10.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-04-08T06:00,5.7,84,8.7,0.0,0.0,0.0,0.0,0.0,1,0.0
2025-04-08T07:00,6.5,82,7.9,42.0,10.0,102.0,32.0,33.6,1,1762.61
2025-04-08T08:00,8.6,81,9.0,197.0,139.0,571.8,58.0,204.5,1,3600.0
2025-04-08T09:00,10.6,76,9.7,359.0,282.0,719.0,77.0,428.1,1,3600.0
2025-04-08T10:00,12.4,72,11.9,505.0,412.0,790.1,93.0,637.5,1,3600.0
2025-04-08T11:00,13.3,65,13.6,617.0,506.0,813.4,111.0,798.2,1,3600.0
2025-04-08T12:00,13.8,60,13.8,694.0,575.0,836.8,119.0,910.7,1,3600.0
2025-04-08T13:00,15.1,55,12.8,723.0,599.0,841.0,124.0,952.3,1,3600.0
2025-04-08T14:00,15.0,54,11.9,692.0,545.0,783.4,147.0,895.8,1,3600.0
2025-04-08T15:00,14.6,53,11.6,599.0,418.0,654.4,181.0,744.0,1,3600.0
2025-04-08T16:00,13.9,55,10.6,454.0,247.0,453.1,207.0,524.8,1,3600.0
